Ship Mode,Segment,Postal Code,Region,Sub-Category,Sales,Quantity,Discount,Profit per sale
0,1,10035,3,3,16.38,9,0,0.5
0,1,30318,2,13,21.4,5,0,0.5
0,1,90049,4,13,15.7,5,0,0.5
1,2,90032,4,13,15.7,5,0,0.5
2,2,40475,2,13,26.4,5,0,0.5
0,2,8701,3,8,51.12,4,0,0.5
0,2,14609,3,13,26.4,5,0,0.5
0,2,30344,2,4,165.98,1,0,0.5
2,3,92646,4,8,12.78,1,0,0.5
0,3,66062,1,4,331.96,2,0,0.5
0,3,90049,4,13,21.4,5,0,0.5
0,1,20735,3,4,153.36,9,0,0.5
1,1,6824,3,13,27.12,4,0,0.5
1,1,11572,3,13,182.72,8,0,0.5
1,1,31907,2,4,38.71,7,0,0.5
1,1,72701,2,4,691.96,4,0,0.5
1,1,73120,1,8,325.86,2,0,0.5
1,1,90045,4,10,111.9,6,0,0.5
1,1,90045,4,3,12.39,3,0,0.5
1,1,98105,4,11,2.61,1,0,0.4
3,1,22153,2,11,7.83,3,0,0.6
3,1,92374,4,11,7.83,3,0,0.6
3,1,92374,4,9,17.45,5,0,0.5
2,1,10024,3,13,21.6,6,0,0.5
2,1,10024,3,11,7.83,3,0,0.6
2,1,10024,3,8,29.34,3,0,0.5
2,1,11572,3,10,14.98,1,0,0.5
2,1,23223,2,13,17.64,4,0,0.5
2,1,31204,2,4,58.72,4,0,0.5
2,1,40475,2,4,29.36,2,0,0.5
2,1,46614,1,8,106.75,7,0,0.5
2,1,48205,1,4,478.24,8,0,0.5
2,1,48227,1,13,91.36,4,0,0.5
2,1,49201,1,13,19.05,3,0,0.5
2,1,49201,1,4,5443.96,4,0,0.5
2,1,65203,1,4,9.64,2,0,0.5
2,1,90036,4,11,9.96,2,0,0.6
2,1,90045,4,11,56.7,9,0,0.5
2,1,98502,4,13,45.68,2,0,0.5
0,1,1841,3,11,122.12,4,0,0.5
0,1,6450,3,13,45.68,2,0,0.5
0,1,10009,3,11,122.12,4,0,0.5
0,1,10011,3,11,5.22,2,0,0.4
0,1,10024,3,13,17.64,4,0,0.5
0,1,10024,3,11,34.86,7,0,0.5
0,1,10024,3,9,13.96,4,0,0.5
0,1,10035,3,13,23.66,7,0,0.5
0,1,10035,3,11,91.59,3,0,0.5
0,1,11520,3,11,13.05,5,0,0.5
0,1,19711,3,11,17.28,6,0,0.5
0,1,20016,3,4,9.64,2,0,0.5
0,1,20735,3,11,12.39,3,0,0.5
0,1,36830,2,13,13.08,2,0,0.5
0,1,39401,2,4,77.56,2,0,0.5
0,1,40214,2,11,2.61,1,0,0.4
0,1,40214,2,4,21.3,3,0,0.5
0,1,40475,2,4,124.75,5,0,0.5
1,2,48205,1,12,3059.982,2,0.1,0.3
0,1,42301,2,13,45.68,2,0,0.5
0,1,46203,1,13,33.45,5,0,0.5
0,1,46203,1,11,12.39,3,0,0.5
0,1,48227,1,4,24.1,5,0,0.5
0,1,48227,1,4,14.67,3,0,0.5
0,1,48640,1,4,57.42,9,0,0.5
0,1,53711,1,11,61.06,2,0,0.5
0,1,65807,1,13,21.93,3,0,0.5
0,1,68701,1,4,17.43,3,0,0.5
0,1,90004,4,13,182.72,8,0,0.5
0,1,90032,4,13,19.05,3,0,0.5
0,1,90045,4,13,13.38,2,0,0.5
0,1,90045,4,10,59.92,4,0,0.5
0,1,90045,4,3,12.39,3,0,0.5
0,1,90805,4,11,61.06,2,0,0.5
0,1,90805,4,11,4.98,1,0,0.5
0,1,92037,4,11,39.84,8,0,0.5
0,1,92105,4,13,114.2,5,0,0.5
0,1,94110,4,11,9.96,2,0,0.6
0,1,94122,4,13,13.23,3,0,0.5
0,1,94122,4,3,23.1,2,0,0.5
0,1,95207,4,13,159.88,7,0,0.5
0,1,98115,4,11,9.96,2,0,0.6
0,1,98115,4,3,46.2,4,0,0.5
1,2,7060,3,13,18,5,0,0.5
1,2,10024,3,13,30.18,3,0,0.5
1,2,47374,1,13,22.48,1,0,0.5
1,2,90301,4,13,8.82,2,0,0.5
2,2,6824,3,11,13.05,5,0,0.5
2,2,21044,3,4,9.64,2,0,0.5
2,2,29203,2,4,24.1,5,0,0.5
2,2,42420,2,4,364.8,12,0,0.5
2,2,72209,2,13,44.96,2,0,0.5
2,2,94513,4,13,26.76,4,0,0.5
0,2,1852,3,14,69.93,7,0,0.5
0,2,6010,3,4,20.88,2,0,0.5
0,2,10009,3,13,13.08,2,0,0.5
0,2,19805,3,11,9.96,2,0,0.6
0,2,20735,3,11,15.66,6,0,0.5
0,2,22153,2,11,14.4,5,0,0.5
0,2,30318,2,11,12.39,3,0,0.5
0,2,35601,2,4,19.14,3,0,0.5
0,2,48227,1,13,114.2,5,0,0.5
0,2,48227,1,4,38.28,6,0,0.5
0,2,49201,1,11,2.61,1,0,0.4
0,2,66212,1,13,13.56,2,0,0.5
0,2,72209,2,13,114.2,5,0,0.5
0,2,72209,2,4,17.96,4,0,0.5
0,2,83605,4,13,91.36,4,0,0.5
0,2,90045,4,8,15.25,1,0,0.5
0,2,91360,4,11,152.65,5,0,0.5
0,2,92553,4,13,182.72,8,0,0.5
0,2,92646,4,11,5.22,2,0,0.4
0,2,94109,4,13,87.92,4,0,0.5
0,2,94122,4,13,65.79,9,0,0.5
0,2,98115,4,13,30.18,3,0,0.5
1,3,22204,2,4,10.44,1,0,0.5
1,3,46142,1,13,4.41,1,0,0.5
3,3,10009,3,11,30.53,1,0,0.5
2,3,10011,3,13,6.69,1,0,0.5
2,3,48227,1,4,5.28,2,0,0.4
2,3,70601,2,4,477.51,11,0,0.5
2,3,98105,4,13,114.2,5,0,0.5
0,3,10035,3,14,9.99,1,0,0.6
0,3,19805,3,4,849.95,5,0,0.5
0,3,21215,3,11,7.83,3,0,0.6
0,3,21215,3,8,137.25,9,0,0.5
0,3,30080,2,4,119.56,2,0,0.5
0,3,31907,2,4,91.2,3,0,0.5
0,3,35401,2,4,33.74,7,0,0.5
0,3,39212,2,13,319.76,14,0,0.5
0,3,39212,2,13,45.68,2,0,0.5
0,3,40214,2,4,135.09,9,0,0.5
0,3,40214,2,4,90.06,6,0,0.5
0,3,42420,2,13,6.54,1,0,0.5
0,3,55113,1,4,74.76,3,0,0.5
0,3,74133,1,4,77.56,2,0,0.5
0,3,84106,4,13,45.68,2,0,0.5
0,3,91360,4,13,32.75,5,0,0.5
0,3,92037,4,11,20.88,8,0,0.5
0,3,93727,4,13,45.68,2,0,0.5
1,1,2908,3,13,16.9,5,0,0.5
1,1,10024,3,13,19.65,3,0,0.5
1,1,40214,2,13,79.14,3,0,0.5
1,1,63122,1,4,28.4,4,0,0.5
1,1,92105,4,9,7.86,2,0,0.6
3,1,10009,3,8,68.46,7,0,0.5
3,1,29203,2,4,14.2,2,0,0.5
3,1,48911,1,4,12.76,2,0,0.5
2,1,2920,3,4,34.08,2,0,0.5
2,1,10011,3,13,26.38,1,0,0.5
2,1,21215,3,4,12.76,2,0,0.5
2,1,22204,2,4,58.05,3,0,0.5
2,1,23223,2,11,8.26,2,0,0.5
2,1,36830,2,8,7.38,2,0,0.5
2,1,40475,2,11,5.76,2,0,0.6
2,1,48234,1,4,33.72,4,0,0.5
2,1,65203,1,11,14.94,3,0,0.5
2,1,68025,1,13,33.9,5,0,0.5
2,1,90004,4,13,52.76,2,0,0.5
2,1,90049,4,13,90.24,6,0,0.5
2,1,92105,4,13,9.87,3,0,0.6
2,1,94110,4,13,62.65,7,0,0.5
2,1,98115,4,13,26.2,4,0,0.5
0,1,2169,3,13,12.7,2,0,0.5
0,1,3820,3,11,16.52,4,0,0.5
0,1,10009,3,13,11.36,2,0,0.5
0,1,10011,3,13,19.65,3,0,0.5
0,1,10011,3,13,14.62,2,0,0.5
0,1,10011,3,13,13.52,4,0,0.5
0,1,10011,3,8,16.52,4,0,0.5
0,1,10035,3,13,34.4,5,0,0.5
0,1,10035,3,13,14.62,2,0,0.5
0,1,10035,3,13,13.76,2,0,0.5
0,1,10035,3,8,8.26,2,0,0.5
0,1,10701,3,13,26.38,1,0,0.5
0,1,11561,3,13,44.75,5,0,0.5
0,1,14609,3,8,11.07,3,0,0.5
0,1,19711,3,13,16.45,5,0,0.5
0,1,19711,3,13,3.38,1,0,0.6
0,1,19711,3,11,14.94,3,0,0.5
0,1,20016,3,13,12.7,2,0,0.5
0,1,23464,2,13,105.52,4,0,0.5
0,1,35601,2,11,14.94,3,0,0.5
0,1,42420,2,8,10.67,1,0,0.5
0,1,47201,1,4,43.41,1,0,0.5
0,1,48183,1,4,58.05,3,0,0.5
0,1,48227,1,13,13.76,2,0,0.5
0,1,48227,1,11,28.91,7,0,0.5
0,1,52601,1,13,44.75,5,0,0.5
0,1,53711,1,13,27.52,4,0,0.5
0,1,55122,1,11,14.94,3,0,0.5
0,1,65807,1,4,17.22,3,0,0.5
0,1,68104,1,13,20.07,3,0,0.5
0,1,71203,2,4,36.26,7,0,0.5
0,1,72756,2,4,40.41,9,0,0.5
0,1,74012,1,4,6.38,1,0,0.5
0,1,89031,4,11,14.94,3,0,0.5
0,1,90036,4,13,211.04,8,0,0.5
0,1,90045,4,11,8.26,2,0,0.5
0,1,90049,4,13,68.52,3,0,0.5
0,1,90049,4,13,34.4,5,0,0.5
0,1,98103,4,13,30.87,7,0,0.5
0,1,98103,4,9,10.47,3,0,0.5
0,1,98105,4,13,33.9,5,0,0.5
1,2,40475,2,13,13.76,2,0,0.5
1,2,66212,1,4,152,5,0,0.5
1,2,95123,4,13,105.52,4,0,0.5
3,2,38671,2,8,42.68,4,0,0.5
3,2,94109,4,8,71.88,6,0,0.5
2,2,1852,3,13,105.52,4,0,0.5
2,2,42420,2,4,60.64,4,0,0.5
2,2,89031,4,13,79.14,3,0,0.5
2,2,90045,4,3,8.26,2,0,0.5
2,2,90049,4,13,79.14,3,0,0.5
2,2,93905,4,11,427.42,14,0,0.5
0,2,2038,3,13,6.58,2,0,0.5
0,2,10009,3,13,68.52,3,0,0.5
1,3,10035,3,12,1704.89,11,0,0.5
0,2,19711,3,3,57.75,5,0,0.5
0,2,21215,3,13,44.75,5,0,0.5
0,2,22153,2,9,11.34,3,0,0.5
0,2,23223,2,4,46.62,9,0,0.5
0,2,23666,2,13,20.12,2,0,0.5
0,2,47201,1,13,158.28,6,0,0.5
0,2,47374,1,8,64.02,6,0,0.5
0,2,48066,1,13,68.52,3,0,0.5
0,2,55113,1,11,50.4,8,0,0.5
0,2,90004,4,8,21.34,2,0,0.5
0,2,90036,4,13,105.52,4,0,0.5
0,2,90049,4,9,11.34,3,0,0.5
0,2,91730,4,11,5.76,2,0,0.6
0,2,92037,4,13,105.52,4,0,0.5
0,2,94110,4,11,274.77,9,0,0.5
0,2,95928,4,9,14.9,5,0,0.5
0,2,98103,4,11,12.6,2,0,0.5
1,3,46142,1,13,67.8,10,0,0.5
1,3,90805,4,13,80.28,12,0,0.5
3,3,10024,3,13,184.66,7,0,0.5
3,3,10024,3,13,41.28,6,0,0.5
3,3,72401,2,4,9.54,3,0,0.5
2,3,2138,3,4,22.45,5,0,0.5
2,3,3301,3,13,184.66,7,0,0.5
2,3,55407,1,13,26.38,1,0,0.5
0,3,2908,3,4,30.4,1,0,0.5
0,3,7501,3,4,209.6,4,0,0.5
0,3,8701,3,4,45.48,3,0,0.5
0,3,10009,3,3,16.52,4,0,0.5
0,3,10011,3,13,11.36,2,0,0.5
0,3,10011,3,11,14.94,3,0,0.5
0,3,10024,3,11,28.91,7,0,0.5
0,2,5408,3,5,4404.9,5,0,0.3
0,3,23434,2,11,4.13,1,0,0.5
0,3,31907,2,13,184.66,7,0,0.5
0,3,46203,1,4,169.99,1,0,0.5
0,3,53081,1,11,25.2,4,0,0.5
0,3,73120,1,4,121.6,4,0,0.5
0,3,74133,1,4,41.86,7,0,0.5
0,3,84106,4,13,71.6,8,0,0.5
0,3,90036,4,11,12.6,2,0,0.5
0,3,92553,4,9,7.86,3,0,0.6
0,3,94110,4,13,6.58,2,0,0.5
0,3,98103,4,13,52.76,2,0,0.5
0,3,98105,4,9,8.94,3,0,0.5
0,3,98115,4,13,20.34,3,0,0.5
2,1,6824,3,4,88.08,6,0,0.5
2,1,10011,3,11,18.9,3,0,0.5
0,1,67212,1,11,18.9,3,0,0.5
0,1,90032,4,11,18.9,3,0,0.5
0,1,92037,4,11,20.65,5,0,0.5
1,2,6457,3,13,48.16,7,0,0.5
1,2,10035,3,11,18.9,3,0,0.5
1,2,92037,4,11,18.9,3,0,0.5
1,2,92105,4,11,18.9,3,0,0.5
3,2,42420,2,11,20.65,5,0,0.5
0,2,7109,3,4,14.28,1,0,0.5
0,2,10024,3,11,24.9,5,0,0.5
0,2,65807,1,10,37.3,2,0,0.5
0,2,98103,4,3,20.65,5,0,0.5
0,3,59405,4,7,2999.95,5,0,0.5
1,1,10024,3,13,9.96,2,0,0.6
1,1,98105,4,13,4.98,1,0,0.5
2,1,10035,3,13,9.96,2,0,0.6
2,1,31907,2,4,157.9,5,0,0.5
0,1,3301,3,4,68.62,2,0,0.5
0,1,10035,3,13,38.52,9,0,0.5
0,1,30076,2,13,4.36,2,0,0.5
0,1,90004,4,13,20.94,3,0,0.5
2,2,19711,3,13,4.98,1,0,0.5
0,2,48227,1,13,19.92,4,0,0.5
0,2,65807,1,7,4899.93,7,0,0.5
0,3,7090,3,8,52.34,2,0,0.5
1,1,2908,3,13,39.96,2,0,0.5
1,1,10011,3,11,75.18,6,0,0.5
1,1,10024,3,9,10.65,3,0,0.5
1,1,46203,1,11,3.69,1,0,0.6
1,1,70506,2,11,11.07,3,0,0.5
1,1,90032,4,13,35.2,5,0,0.5
1,1,94109,4,8,6.12,3,0,0.5
1,1,94122,4,11,26.01,9,0,0.5
1,1,94403,4,11,75.18,6,0,0.5
3,1,6824,3,8,10.86,3,0,0.5
3,1,92374,4,13,19.98,1,0,0.5
3,1,98103,4,11,37.59,3,0,0.5
3,1,98103,4,9,5.7,5,0,0.6
3,1,98105,4,11,7.38,2,0,0.5
2,1,1841,3,4,447.86,7,0,0.5
2,1,2920,3,13,10.16,2,0,0.5
2,1,3060,3,9,14.82,6,0,0.5
2,1,6450,3,13,79.92,4,0,0.5
2,1,10024,3,11,11.07,3,0,0.5
2,1,11572,3,8,12.24,6,0,0.5
2,1,19805,3,13,44.1,6,0,0.5
2,1,21740,3,4,43.8,6,0,0.5
2,1,29203,2,4,23.88,6,0,0.5
2,1,47201,1,10,2.91,1,0,0.4
2,1,58103,1,9,7.41,3,0,0.5
2,1,74133,1,8,81.54,3,0,0.5
2,1,74133,1,4,42.81,3,0,0.5
2,1,84041,4,9,4.96,4,0,0.5
2,1,94109,4,13,19.98,1,0,0.5
2,1,94110,4,9,2.88,1,0,0.4
0,1,1841,3,11,3.69,1,0,0.6
0,1,1841,3,9,22.2,5,0,0.5
0,1,2920,3,4,102.93,3,0,0.5
0,1,3820,3,4,671.94,3,0,0.5
0,1,5408,3,13,79.92,4,0,0.5
0,1,5408,3,8,2.04,1,0,0.5
0,1,6010,3,4,25.3,5,0,0.5
0,3,10035,3,12,2321.9,2,0,0.5
0,1,10035,3,13,39.96,2,0,0.5
0,1,10035,3,8,167.96,2,0,0.5
0,1,10035,3,8,15.56,2,0,0.5
0,1,10550,3,8,62.28,4,0,0.5
0,1,10550,3,8,23.34,3,0,0.5
0,1,11550,3,8,41.4,5,0,0.5
0,1,13021,3,9,1.24,1,0,0.9
0,1,13021,3,8,27.18,1,0,0.5
0,1,19901,3,4,19.96,2,0,0.5
0,1,10009,3,12,3999.95,5,0,0.3
0,1,23602,2,8,31.12,4,0,0.5
0,1,23602,2,7,1599.92,8,0,0.5
0,1,39401,2,4,8.6,1,0,0.5
0,1,47150,1,11,75.18,6,0,0.5
0,1,48185,1,4,19.05,5,0,0.5
0,1,49505,1,13,35.56,7,0,0.5
0,1,50315,1,8,6.12,3,0,0.5
0,1,50322,1,9,45.92,4,0,0.5
0,1,54401,1,4,12.39,3,0,0.5
0,1,55044,1,4,53.4,10,0,0.5
0,1,65807,1,8,26.22,3,0,0.5
0,1,72209,2,13,39.96,2,0,0.5
0,1,72401,2,8,23.34,3,0,0.5
0,1,90008,4,11,7.38,2,0,0.5
0,1,90032,4,9,45.92,4,0,0.5
0,1,90032,4,8,186.69,3,0,0.5
0,1,90045,4,9,10.65,3,0,0.5
0,1,92037,4,11,62.65,5,0,0.5
0,1,92683,4,9,4.96,4,0,0.5
0,1,94109,4,8,15.56,2,0,0.5
0,1,94110,4,11,7.38,2,0,0.5
0,1,94110,4,8,167.86,2,0,0.5
0,1,94110,4,8,10.86,3,0,0.5
0,1,95123,4,13,244.55,5,0,0.5
0,1,98026,4,11,7.38,2,0,0.5
0,1,98103,4,11,11.07,3,0,0.5
0,1,98105,4,13,248.08,7,0,0.5
0,1,98105,4,9,22.96,2,0,0.5
0,1,98105,4,8,135.9,5,0,0.5
1,2,57701,1,4,10.68,2,0,0.5
1,2,71203,2,4,87.28,8,0,0.5
1,2,92037,4,8,4.08,2,0,0.5
1,2,94110,4,13,17.12,2,0,0.5
3,2,53209,1,11,7.38,2,0,0.5
3,2,53209,1,10,5.82,2,0,0.6
2,2,19711,3,8,109.69,7,0,0.5
2,2,29203,2,8,10.2,5,0,0.5
2,2,42420,2,4,12.39,3,0,0.5
2,2,48104,1,8,57.96,7,0,0.5
2,2,53209,1,13,20.62,2,0,0.5
0,2,1453,3,13,10.95,3,0,0.5
0,2,1453,3,4,14.73,3,0,0.5
0,2,1841,3,4,387.99,1,0,0.5
0,2,8701,3,4,25.3,5,0,0.5
0,2,8861,3,14,597,3,0,0.5
0,2,10035,3,8,62.24,8,0,0.5
0,2,19711,3,8,57.96,7,0,0.5
0,2,29203,2,8,186.69,3,0,0.5
0,2,30328,2,13,15.24,3,0,0.5
0,2,31907,2,13,244.55,5,0,0.5
0,2,39212,2,4,11.43,3,0,0.5
0,2,52302,1,4,115.84,8,0,0.5
0,2,53132,1,4,171.55,5,0,0.5
0,2,94109,4,13,244.55,5,0,0.5
0,2,94122,4,8,10.86,3,0,0.5
0,2,98103,4,13,440.19,9,0,0.5
0,2,98105,4,13,139.86,7,0,0.5
1,3,22801,2,4,62.31,3,0,0.5
1,3,23223,2,4,15.18,3,0,0.5
3,3,30080,2,8,167.96,2,0,0.5
2,3,10009,3,3,6.63,3,0,0.5
0,3,2148,3,11,14.76,4,0,0.5
0,3,21215,3,9,11.52,4,0,0.5
0,3,30318,2,8,125.36,8,0,0.5
0,3,40214,2,4,102.93,3,0,0.5
0,3,48310,1,4,19,5,0,0.5
0,3,49201,1,4,89.52,4,0,0.5
0,3,53081,1,11,37.59,3,0,0.5
0,3,65807,1,4,26.7,5,0,0.5
0,3,90049,4,13,113.82,3,0,0.5
0,3,92024,4,13,34.24,4,0,0.5
0,3,94110,4,13,244.55,5,0,0.5
0,3,95661,4,9,2.48,2,0,0.5
1,1,6708,3,11,14.62,2,0,0.5
1,1,8861,3,4,315.98,1,0,0.5
1,1,10009,3,13,14.94,3,0,0.5
1,1,10035,3,13,24.56,2,0,0.5
1,1,21215,3,4,25.06,2,0,0.5
1,1,30318,2,4,15.92,4,0,0.5
1,1,39212,2,11,14.62,2,0,0.5
1,1,54703,1,13,195.64,4,0,0.5
1,1,55407,1,4,1793.98,2,0,0.5
1,1,72209,2,13,59.94,3,0,0.5
1,1,90032,4,11,87.71,7,0,0.5
1,1,94109,4,8,43.96,2,0,0.5
1,1,94122,4,13,22.83,3,0,0.5
1,1,98103,4,13,73.68,6,0,0.5
3,1,10009,3,13,44.82,9,0,0.5
3,1,10035,3,13,14.94,3,0,0.5
3,1,30318,2,13,195.64,4,0,0.5
3,1,53209,1,11,25.06,2,0,0.5
3,1,53711,1,4,8.26,2,0,0.5
2,1,7501,3,4,7.96,2,0,0.6
2,1,10009,3,13,212.64,6,0,0.5
2,1,10011,3,11,7.31,1,0,0.5
2,1,10024,3,11,21.93,3,0,0.5
2,1,10035,3,11,25.83,7,0,0.5
2,1,10701,3,13,97.82,2,0,0.5
2,1,19805,3,8,16.56,2,0,0.5
2,1,21215,3,11,58.48,8,0,0.5
2,1,30318,2,4,8.26,2,0,0.5
2,1,40214,2,4,12.53,1,0,0.5
2,1,40324,2,9,14.2,4,0,0.5
2,1,40475,2,13,24.56,2,0,0.5
2,1,40475,2,4,15.92,4,0,0.5
2,1,46514,1,3,11.68,2,0,0.5
2,1,46614,1,13,97.82,2,0,0.5
2,1,48234,1,13,14.94,3,0,0.5
2,1,65203,1,4,51.9,3,0,0.5
2,1,65807,1,13,24.9,5,0,0.5
2,1,65807,1,8,28.4,5,0,0.5
2,1,88001,4,13,49.12,4,0,0.5
2,1,90036,4,13,61.4,5,0,0.5
2,1,90045,4,13,46.35,5,0,0.5
2,1,92105,4,13,212.64,6,0,0.5
2,1,94109,4,13,70.88,2,0,0.5
2,1,94109,4,11,21.93,3,0,0.5
2,1,98105,4,11,87.71,7,0,0.5
2,1,98198,4,8,65.94,3,0,0.5
0,1,1852,3,13,24.56,2,0,0.5
0,1,2149,3,11,21.93,3,0,0.5
0,1,2169,3,13,14.94,3,0,0.5
0,1,5408,3,13,12.28,1,0,0.5
0,1,10009,3,13,146.73,3,0,0.5
0,1,10009,3,11,25.06,2,0,0.5
0,1,10009,3,11,18.45,5,0,0.5
0,1,10011,3,13,318.96,9,0,0.5
0,1,10011,3,13,49.12,4,0,0.5
0,1,10011,3,13,49.12,4,0,0.5
0,1,10011,3,13,14.94,3,0,0.5
0,1,10024,3,13,24.9,5,0,0.5
0,1,10024,3,13,18.98,2,0,0.5
0,1,10035,3,11,87.71,7,0,0.5
0,1,10550,3,13,51.55,5,0,0.5
0,1,11561,3,3,11.68,2,0,0.5
0,2,10035,3,12,5199.96,4,0,0.3
0,1,19711,3,13,42.28,7,0,0.5
3,1,10009,3,12,2799.96,4,0,0.5
0,1,21044,3,4,174.3,3,0,0.5
0,1,23320,2,11,25.06,2,0,0.5
0,1,23320,2,4,17.46,2,0,0.5
0,1,24153,2,13,49.12,4,0,0.5
0,1,29203,2,8,121.96,2,0,0.5
0,1,29203,2,4,14.6,2,0,0.5
0,1,30318,2,11,162.89,13,0,0.5
0,1,31907,2,13,49.12,4,0,0.5
0,1,31907,2,8,74.52,9,0,0.5
0,1,31907,2,4,36.4,5,0,0.5
0,1,42420,2,13,106.32,3,0,0.5
0,1,42420,2,13,51.55,5,0,0.5
0,1,47150,1,4,38.22,6,0,0.5
0,1,48066,1,8,17.48,2,0,0.5
0,1,48227,1,4,895.92,4,0,0.5
0,1,48601,1,4,15.92,4,0,0.5
0,1,55901,1,4,8.26,2,0,0.5
0,1,57103,1,11,20.23,7,0,0.5
0,1,65807,1,8,16.56,2,0,0.5
0,1,72701,2,13,106.32,3,0,0.5
0,1,72701,2,4,1793.98,2,0,0.5
0,1,73034,1,11,14.62,2,0,0.5
0,1,73120,1,13,106.32,3,0,0.5
0,1,74133,1,13,14.94,3,0,0.5
0,1,88220,4,8,28.4,5,0,0.5
0,1,90004,4,13,146.73,3,0,0.5
0,1,90004,4,8,17.48,2,0,0.5
0,1,90008,4,13,36.84,3,0,0.5
0,1,90008,4,11,87.71,7,0,0.5
0,1,90045,4,13,49.12,4,0,0.5
0,1,90301,4,13,22.83,3,0,0.5
0,1,90805,4,13,10.9,5,0,0.5
0,1,91911,4,8,182.94,3,0,0.5
0,1,92024,4,13,16.34,2,0,0.5
0,1,92037,4,13,7.61,1,0,0.6
0,1,92404,4,11,14.62,2,0,0.5
0,1,92683,4,13,24.56,2,0,0.5
0,1,94109,4,13,24.56,2,0,0.5
0,1,94109,4,8,78.35,5,0,0.5
0,1,94110,4,11,5.78,2,0,0.6
0,1,94122,4,11,43.86,6,0,0.5
0,1,94591,4,11,14.45,5,0,0.5
0,1,95123,4,8,39.76,7,0,0.5
0,1,95661,4,13,35.44,1,0,0.5
0,1,98103,4,11,14.62,2,0,0.5
0,1,98103,4,11,11.56,4,0,0.5
0,1,98105,4,13,21.4,5,0,0.5
0,1,98115,4,11,29.24,4,0,0.5
1,2,10024,3,13,70.88,2,0,0.5
1,2,10035,3,8,47.01,3,0,0.5
1,2,19805,3,4,221.06,7,0,0.5
1,2,22204,2,13,35.44,1,0,0.5
1,2,55122,1,4,17.46,2,0,0.5
1,2,90008,4,11,14.62,2,0,0.5
1,2,90036,4,11,14.62,2,0,0.5
1,2,92024,4,11,50.12,4,0,0.5
1,2,94109,4,11,58.48,8,0,0.5
1,2,98115,4,7,3149.93,7,0,0.5
2,2,11561,3,11,8.67,3,0,0.5
2,2,19711,3,13,7.3,2,0,0.5
2,2,22153,2,11,25.06,2,0,0.5
2,2,40475,2,13,14.94,3,0,0.5
2,2,42420,2,4,94.74,3,0,0.5
2,2,68104,1,4,7.04,2,0,0.5
2,2,71111,2,8,11.36,2,0,0.5
2,2,72209,2,8,182.94,3,0,0.5
2,2,90036,4,11,14.62,2,0,0.5
2,2,94110,4,13,146.73,3,0,0.5
2,2,95051,4,13,20.56,2,0,0.5
0,2,1915,3,13,141.76,4,0,0.5
0,2,6708,3,4,7.96,2,0,0.6
0,2,7960,3,4,1793.98,2,0,0.5
0,2,10009,3,14,29.97,3,0,0.5
0,2,10009,3,8,17.48,2,0,0.5
0,2,10024,3,13,62.82,9,0,0.5
0,2,10024,3,13,34.86,7,0,0.5
0,2,10035,3,13,97.82,2,0,0.5
0,2,11561,3,13,61.4,5,0,0.5
0,2,22153,2,11,2.89,1,0,0.4
0,2,22153,2,8,311.15,5,0,0.5
0,2,23464,2,4,2715.93,7,0,0.5
0,2,23666,2,4,896.99,1,0,0.5
0,2,31907,2,8,11.36,2,0,0.5
0,2,47201,1,4,4.91,1,0,0.5
0,2,48234,1,4,41.54,2,0,0.5
0,2,49505,1,9,24.85,7,0,0.5
0,2,53132,1,4,106.05,7,0,0.5
0,2,53209,1,4,33.04,8,0,0.5
0,2,55901,1,13,36.84,3,0,0.5
0,2,57103,1,11,14.62,2,0,0.5
0,2,57103,1,4,43,5,0,0.5
0,2,72701,2,11,7.31,1,0,0.5
0,2,88220,4,11,18.45,5,0,0.5
0,2,90004,4,11,8.67,3,0,0.5
0,2,90049,4,8,304.9,5,0,0.5
0,2,90049,4,3,11.68,2,0,0.5
0,2,92374,4,8,14.28,7,0,0.5
0,2,93727,4,13,14.94,3,0,0.5
0,2,95661,4,8,419.9,5,0,0.5
1,3,10009,3,13,49.12,4,0,0.5
1,3,10009,3,13,24.56,2,0,0.5
1,3,22153,2,13,27.81,3,0,0.5
1,3,94110,4,13,59.94,3,0,0.5
1,3,94122,4,10,8.73,3,0,0.5
3,3,10024,3,11,7.31,1,0,0.5
3,3,30080,2,13,342.37,7,0,0.5
3,3,48066,1,4,8.02,1,0,0.5
3,3,94122,4,13,59.94,3,0,0.5
2,3,2138,3,13,59.94,3,0,0.5
2,3,2149,3,13,59.94,3,0,0.5
2,3,10024,3,13,30.44,4,0,0.5
2,3,30076,2,13,106.32,3,0,0.5
2,3,42420,2,8,17.48,2,0,0.5
2,3,53209,1,13,179.82,9,0,0.5
2,3,67212,1,4,127.96,2,0,0.5
2,3,90004,4,11,11.56,4,0,0.5
2,3,94109,4,13,48.91,1,0,0.5
0,3,1841,3,9,17.28,6,0,0.5
0,3,2169,3,13,24.56,2,0,0.5
0,3,2908,3,13,195.64,4,0,0.5
0,3,2908,3,13,14.94,3,0,0.5
0,3,4240,3,4,8.26,2,0,0.5
0,3,8901,3,13,7.61,1,0,0.6
0,3,10009,3,8,11.36,2,0,0.5
0,3,10801,3,13,46.35,5,0,0.5
0,3,24153,2,8,251.79,3,0,0.5
0,3,39212,2,4,511.84,8,0,0.5
0,3,47201,1,13,28.16,4,0,0.5
0,3,47401,1,8,78.35,5,0,0.5
0,3,52302,1,13,106.32,3,0,0.5
